lead,criterion,predictor,comparison_id,focal_strategy,comparator_strategy,quartile,meters,predictor_mean,focal_error_mean,comparator_error_mean,absolute_gain_mean,absolute_gain_median,relative_gain_mean_pct,relative_gain_median_pct,positive_gain_share
1,smape,test_mean_abs_change_pct,full_vs_fine_tuning,cer_scratch_full,fine_tuning,2,232,19.598732108118142,51.85265152750905,57.56918877690924,5.716537249400192,5.296628864526223,9.349858236135688,9.156602427564966,0.9310344827586207
1,smape,test_mean_abs_change_pct,full_vs_fine_tuning,cer_scratch_full,fine_tuning,3,232,39.58503196415356,52.65746657765134,57.336153050332776,4.678686472681436,3.7183495295195534,7.215781223994133,6.836138147793948,0.9051724137931034
1,smape,test_mean_abs_change_pct,full_vs_fine_tuning,cer_scratch_full,fine_tuning,4,232,137.51540675880167,55.66773798208284,56.52152016774668,0.8537821856638427,0.14558241868526167,-0.007665393703762291,0.24082506133399603,0.5172413793103449
1,smape,test_low_share_abs_change_pp,source_transfer,direct_transfer,cer_scratch_limited,1,233,0.3774889644805708,44.28124986360757,42.21939711001726,-2.06185275359031,-2.3225958935969047,-4.152970445197975,-6.183766015664936,0.2875536480686695
1,smape,test_low_share_abs_change_pp,source_transfer,direct_transfer,cer_scratch_limited,2,232,3.1579828658870066,54.63382769475597,51.18310621286648,-3.4507214818894987,-3.513816110813199,-6.387643050552897,-7.049727550092433,0.2025862068965517
1,smape,test_low_share_abs_change_pp,source_transfer,direct_transfer,cer_scratch_limited,3,232,8.19414557490423,57.13679601096497,54.16966280723069,-2.9671332037342912,-3.2919844077377114,-5.356079832418612,-6.411578918794403,0.24568965517241378
1,smape,test_low_share_abs_change_pp,source_transfer,direct_transfer,cer_scratch_limited,4,232,24.74905530954693,64.43146485382002,62.687522440456924,-1.743942413363097,-1.1573531320081756,-2.4294831919632616,-2.0997064959637135,0.40948275862068967
1,smape,test_low_share_abs_change_pp,fine_tuning,fine_tuning,direct_transfer,1,233,0.3774889644805708,46.399516542525845,44.28124986360757,-2.118266678918273,-2.0488521231803105,-4.7857584939133195,-4.814062477333844,0.0
1,smape,test_low_share_abs_change_pp,fine_tuning,fine_tuning,direct_transfer,2,232,3.1579828658870066,57.193685371456574,54.63382769475597,-2.5598576767006054,-2.5323613508243277,-4.712914094830703,-4.597411583368563,0.0
1,smape,test_low_share_abs_change_pp,fine_tuning,fine_tuning,direct_transfer,3,232,8.19414557490423,59.80076240759029,57.13679601096497,-2.6639663966253164,-2.615941055531323,-4.720589462063898,-4.6664124605543496,0.0
1,smape,test_low_share_abs_change_pp,fine_tuning,fine_tuning,direct_transfer,4,232,24.74905530954693,67.30915523122505,64.43146485382002,-2.877690377405042,-2.85355621594535,-4.828072331499801,-4.606699451200516,0.008620689655172414
1,smape,test_low_share_abs_change_pp,full_data,cer_scratch_full,cer_scratch_limited,1,233,0.3774889644805708,42.91269106750004,42.21939711001726,-0.6932939574827786,-0.6606992324323571,-1.2338240030751007,-1.9487527680996874,0.4034334763948498
1,smape,test_low_share_abs_change_pp,full_data,cer_scratch_full,cer_scratch_limited,2,232,3.1579828658870066,52.28746308404674,51.18310621286648,-1.1043568711802656,-1.175420901564923,-2.3578406784972032,-2.2669817309411098,0.33620689655172414
1,smape,test_low_share_abs_change_pp,full_data,cer_scratch_full,cer_scratch_limited,3,232,8.19414557490423,55.18079511912138,54.16966280723069,-1.011132311890696,-0.8705762034210558,-1.8145124979850191,-1.977821949712225,0.3793103448275862
1,smape,test_low_share_abs_change_pp,full_data,cer_scratch_full,cer_scratch_limited,4,232,24.74905530954693,61.83753451164744,62.687522440456924,0.8499879288094782,0.01762726676692239,0.8951825571062781,0.008946743700602802,0.5043103448275862
1,smape,test_low_share_abs_change_pp,direct_vs_full,direct_transfer,cer_scratch_full,1,233,0.3774889644805708,44.28124986360757,42.91269106750004,-1.3685587961075318,-1.1876440576887362,-3.0118604495909898,-2.703923790036613,0.33476394849785407
1,smape,test_low_share_abs_change_pp,direct_vs_full,direct_transfer,cer_scratch_full,2,232,3.1579828658870066,54.63382769475597,52.28746308404674,-2.3463646107092333,-2.214563664688022,-4.132709100544039,-4.0833053830307104,0.23275862068965517
1,smape,test_low_share_abs_change_pp,direct_vs_full,direct_transfer,cer_scratch_full,3,232,8.19414557490423,57.13679601096497,55.18079511912138,-1.9560008918435954,-1.902351312335682,-3.8640783605834192,-3.4031164081529077,0.3232758620689655
1,smape,test_low_share_abs_change_pp,direct_vs_full,direct_transfer,cer_scratch_full,4,232,24.74905530954693,64.43146485382002,61.83753451164744,-2.593930342172575,-1.9125699197844632,-3.6816429617583375,-3.0334818792295657,0.3793103448275862
1,smape,test_low_share_abs_change_pp,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,1,233,0.3774889644805708,46.399516542525845,42.21939711001726,-4.180119432508583,-4.335294766604719,-9.176975790906042,-10.559671187718514,0.18454935622317598
1,smape,test_low_share_abs_change_pp,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,2,232,3.1579828658870066,57.193685371456574,51.18310621286648,-6.010579158590105,-6.035737652507763,-11.411186402427425,-11.998138118638558,0.09913793103448276
1,smape,test_low_share_abs_change_pp,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,3,232,8.19414557490423,59.80076240759029,54.16966280723069,-5.631099600359607,-5.71645563785707,-10.34892245093164,-11.08714760911186,0.15086206896551724
1,smape,test_low_share_abs_change_pp,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,4,232,24.74905530954693,67.30915523122505,62.687522440456924,-4.621632790768139,-3.9299865006603376,-7.373562603547396,-7.035083470314056,0.2801724137931034
1,smape,test_low_share_abs_change_pp,full_vs_fine_tuning,cer_scratch_full,fine_tuning,1,233,0.3774889644805708,42.91269106750004,46.399516542525845,3.486825475025804,3.167508599418582,6.74777904297311,7.140125630129403,0.8283261802575107
